Time,Control Signal,Human_stretch_sensor,Human_contact_sensor,Robot_stretch_sensor,Robot_contact_sensor
91.20005798,-3,64544,189,64526,64574
91.25006104,-3,64544,190,64526,64574
91.30005646,-3,64545,190,64526,64575
91.3500824,-3,64543,190,64526,64574
91.40003967,-3,64543,190,64526,64575
91.45008087,-3,64543,190,64526,64575
91.50005341,-3,64544,190,64526,64575
91.55005646,-3,64544,190,64526,64576
91.60005951,-3,64544,190,64526,64576
91.65005493,-3,64544,190,64526,64576
91.70005798,-3,64544,190,64526,64576
91.75005341,-3,64544,191,64527,64576
91.80005646,-3,64544,191,64526,64577
91.85005951,-3,64544,191,64526,64577
91.90005493,-3,64544,191,64527,64577
91.95005798,-3,64544,192,64526,64577
92.00006104,-3,64544,192,64526,64577
92.05006409,-3,64544,192,64526,64578
92.10005951,-3,64544,192,64527,64578
92.15005493,-3,64544,192,64526,64578
92.20010376,-3,64544,192,64527,64578
92.25005341,-3,64544,192,64526,64578
92.30005646,-3,64544,192,64526,64578
92.35005188,-3,64544,192,64526,64578
92.40005493,-3,64544,192,64527,64578
92.45012665,-3,64544,192,64527,64578
92.50006104,-3,64544,192,64527,64579
92.55005646,-3,64544,192,64527,64579
92.60005951,-3,64544,192,64529,64579
92.65005493,-3,64544,192,64527,64579
92.70005798,-3,64544,193,64527,64579
92.75005341,-3,64544,193,64527,64579
92.80005646,-3,64544,193,64527,64579
92.85005951,-3,64544,193,64527,64579
92.90005493,-3,64544,193,64527,64580
92.95005798,-3,64544,192,64527,64580
93.00006104,-3,64545,193,64527,64580
93.05005646,-3,64544,193,64527,64580
93.10005951,-3,64544,193,64527,64580
93.15006256,-3,64545,194,64527,64580
93.20005798,-3,64545,193,64527,64581
93.25006104,-3,64545,193,64527,64582
93.30005646,-3,64544,194,64527,64581
93.35007477,-3,64545,194,64527,64581
93.4000473,-3,64544,193,64527,64581
93.45005798,-3,64545,194,64527,64581
93.50005341,-3,64545,194,64527,64581
93.55006409,-3,64545,194,64527,64581
93.60005951,-3,64545,194,64527,64581
93.65005493,-3,64545,194,64527,64582
93.70005798,-3,64545,194,64527,64582
93.75005341,-3,64545,194,64527,64582
93.80006409,-3,64544,195,64527,64582
93.85005951,-3,64544,195,64527,64582
93.90005493,-3,64710,193,64528,64582
93.95005798,-3,64563,196,64527,64582
94.00005341,-3,64546,196,64527,64582
94.05005646,-3,64545,196,64527,64582
94.10005188,-3,64544,196,64528,64583
94.15005493,-3,64544,196,64528,64582
94.20005798,-3,340,197,64528,64583
94.25006104,-2.859289169,65359,223,64528,64583
94.30005646,-3,489,533,64528,64583
94.35005951,-2.859289169,65189,516,64527,64583
94.40014648,-3,64601,471,64528,64583
94.45005798,-3,64556,447,64527,64583
94.50006104,-3,65254,406,64528,64583
94.55005646,-3,64666,388,64528,64584
94.60005188,-3,64553,364,64528,64584
94.65005493,-3,64546,349,64528,64584
94.70008087,-3,64544,332,64528,64584
94.75009155,-3,752,313,64528,64584
94.80005646,-2.859289169,191,302,64529,64584
94.85005188,-2.716578245,294,294,64528,64584
94.90005493,-2.575867176,64608,279,64527,64585
94.95005798,-2.878375053,64573,275,64526,64584
95.00005341,-3,64546,264,64521,64584
95.05005646,-3,64543,254,64521,64584
95.10005951,-3,64543,251,64523,64585
95.15007782,-3,64542,244,64525,64584
95.20005798,-3,64789,239,64526,64584
95.25005341,-3,64573,235,64525,64584
95.30011749,-3,64545,230,64526,64585
95.35005951,-3,64544,226,64526,64585
95.40005493,-3,64542,223,64526,64585
95.45005798,-3,64542,220,64526,64585
95.50006104,-3,64631,208,64526,64585
95.55005646,-3,64546,207,64526,64585
95.60005951,-3,64543,206,64527,64586
95.65005493,-3,64543,206,64526,64586
95.70005798,-3,64543,205,64526,64586
95.75005341,-3,64543,204,64527,64586
95.80005646,-3,64543,204,64527,64586
95.85005951,-3,64542,203,64527,64586
95.90005493,-3,64542,202,64527,64586
95.95005798,-3,64542,201,64527,64586
96.00005341,-3,64542,201,64527,64586
96.05005646,-3,64542,200,64527,64586
96.10007477,-3,64541,199,64527,64586
96.15005493,-3,64542,198,64527,64587
96.20005798,-3,64540,198,64527,64587
96.25006104,-3,64542,197,64527,64587
96.30005646,-3,32,197,64527,64587
96.35005951,-2.861289024,65135,197,64527,64587
96.40007019,-3,64567,196,64527,64587
96.45005798,-3,65013,196,64527,64587
96.50005341,-3,65224,196,64527,64587
96.55005646,-3,65165,196,64527,64588
96.60005188,-3,64626,196,64527,64588
96.65005493,-3,64552,196,64527,64588
96.70005798,-3,64545,195,64527,64588
96.75005341,-3,65277,195,64527,64588
96.80005646,-3,64754,194,64527,64588
96.85005951,-3,64557,194,64528,64588
96.90007019,-3,64547,193,64529,64588
96.95005798,-3,64544,193,64527,64588
97.00005341,-3,64544,192,64528,64588
97.05005646,-3,64543,192,64528,64588
97.10005951,-3,64543,192,64528,64589
97.15006256,-3,64543,193,64528,64588
97.20005798,-3,64543,193,64528,64589
97.25005341,-3,64544,193,64528,64588
97.30005646,-3,64544,192,64528,64589
97.35005188,-3,64543,192,64528,64589
97.40005493,-3,64544,190,64528,64589
97.45013428,-3,64543,189,64528,64589
97.50006104,-3,64544,186,64525,64589
97.55007172,-3,64543,184,64528,64589
97.60005951,-3,64543,183,64528,64589
97.65005493,-3,64914,184,64528,64589
97.70005798,-3,30,185,64531,64589
97.75005341,-2.853289127,672,187,64528,64589
97.80005646,-2.712578297,703,189,64528,64589
97.8500824,-2.571867466,309,272,64525,64589
97.90005493,-2.437156439,141,264,64524,64589
97.95005798,-2.304445505,64654,253,64519,64589
98.00005341,-2.622953415,64556,244,64517,64589
98.05005646,-2.977336168,64546,261,64516,64589
98.10005951,-3,64545,304,64516,64589
98.15005493,-3,64545,292,64517,64590
98.20005798,-3,64544,328,64519,64589
98.25005341,-3,64544,315,64520,64589
98.30005646,-3,64545,302,64522,64589
98.35005951,-3,64543,285,64523,64588
98.40005493,-3,64543,276,64524,64590
98.45005798,-3,64543,277,64524,64590
98.50005341,-3,64543,282,64525,64590
98.55005646,-3,64543,271,64525,64590
98.60005188,-3,64543,262,64525,64590
98.65005493,-3,64543,254,64525,64590
98.70005798,-3,991,248,64525,64590
98.75005341,-2.865288973,998,244,64525,64590
98.80005646,-2.730577946,900,681,64525,64590
98.85005188,-2.595866919,65150,618,64522,64590
98.90008545,-2.908374786,64630,571,64521,64590
98.95005798,-3,64853,959,64518,64590
99.00005341,-3,64587,862,64519,64591
99.05005646,-3,64560,798,64521,64590
99.10005188,-3,65066,816,64523,64591
99.15005493,-3,64592,732,64523,64591
99.20005798,-3,349,674,64523,64591
99.25031281,-2.86928916,64816,632,64523,64591
99.30005646,-3,64562,569,64524,64591
99.35010529,-3,64747,623,64524,64591
99.40005493,-3,64571,594,64524,64592
99.45005798,-3,64549,541,64524,64591
99.50006104,-3,64548,504,64525,64592
99.55005646,-3,64548,467,64525,64592
99.60214233,-3,64547,441,64525,64592
99.65005493,-3,64549,413,64525,64592
99.70005798,-3,64548,385,64525,64592
99.75006104,-3,64548,363,64525,64592
99.80005646,-3,64547,345,64525,64593
99.85005951,-3,64547,333,64525,64592
99.90007782,-3,64547,321,64526,64592
99.95005798,-3,64546,303,64525,64593
100.0000534,-3,64546,297,64526,64592
100.0500565,-3,64546,286,64526,64592
100.1010971,-3,64546,280,64526,64593
100.1500549,-3,64546,269,64526,64593
100.200058,-3,64546,262,64525,64593
100.2500534,-3,64546,256,64526,64593
100.3000565,-3,64546,249,64526,64593
100.3500519,-3,64548,244,64526,64593
100.4000549,-3,64549,240,64526,64593
100.450058,-3,64550,236,64526,64593
100.5000534,-3,64552,232,64526,64593
100.5500565,-3,64552,228,64526,64593
100.6000595,-3,64552,226,64526,64594
100.6500549,-3,64553,222,64526,64594
100.700058,-3,64553,222,64526,64593
100.750061,-3,64552,218,64526,64594
100.8000565,-3,64550,216,64526,64594
100.8500595,-3,64549,214,64527,64594
100.9000549,-3,64549,211,64526,64594
100.950058,-3,64547,211,64526,64594
101.0000534,-3,64549,210,64527,64594
101.0500565,-3,64547,209,64526,64594
101.1000519,-3,64548,208,64527,64594
101.1500549,-3,65057,208,64526,64594
101.200058,-3,64613,207,64525,64594
101.250061,-3,64651,195,64526,64594
101.3000565,-3,64566,189,64526,64594
101.3500519,-3,64551,191,64527,64594
101.4000549,-3,171,193,64527,64595
101.450058,-2.861289024,64638,194,64527,64595
101.5000534,-3,317,196,64527,64595
101.5500565,-2.861289024,64996,196,64526,64595
101.6000595,-3,64588,197,64525,64595
101.6500549,-3,64551,198,64524,64595
101.7000732,-3,64547,198,64526,64595
101.7500534,-3,64547,198,64526,64595
101.8003006,-3,64547,199,64527,64595
101.8500671,-3,64546,199,64527,64595
101.9000549,-3,64546,199,64527,64596
101.950058,-3,64726,200,64527,64595
102.0000839,-3,64569,200,64527,64595
102.0500641,-3,515,201,64527,64595
102.1000595,-2.861289024,64647,201,64527,64595
102.1500549,-3,64592,201,64527,64595
102.2000732,-3,65262,202,64529,64595
102.2500534,-3,381,202,64527,64595
102.3000565,-2.861289024,64725,202,64527,64596
102.3500595,-3,961,203,64527,64596
102.4000549,-2.861289024,245,203,64527,64596
102.450058,-2.722578049,64661,861,64527,64596
102.5000534,-3,64572,816,64526,64596
102.5500565,-3,64552,840,64523,64596
102.6000595,-3,64549,752,64526,64596
102.6500778,-3,493,690,64527,64597
102.7000656,-2.861289024,622,656,64527,64596
102.750061,-2.722578049,515,581,64527,64596
102.8000793,-2.583867073,65349,636,64525,64596
102.8500595,-2.890374899,65237,909,64523,64596
102.9000549,-3,64959,809,64518,64596
102.950058,-3,443,714,64519,64596
103.000061,-2.877289057,65297,698,64522,64596
103.0500565,-3,142,661,64524,64596
103.1000595,-2.867289066,665,976,64525,64596
103.1500549,-2.732578039,765,887,64526,64596
103.200058,-2.595867157,65103,776,64523,64596
103.2505798,-2.906374931,355,712,64522,64597
103.3000565,-2.777663946,65290,820,64519,64597
103.3500595,-3,65184,966,64519,64596
103.4000549,-3,64634,876,64521,64597
103.450058,-3,73,768,64524,64596
103.500061,-2.867289066,281,705,64525,64596
103.5500565,-2.732578039,373,951,64525,64597
103.6000595,-2.597867012,380,920,64525,64597
103.6500549,-2.463155985,64736,1001,64522,64597
103.7000656,-2.775663853,64568,961,64516,64596
103.750061,-3,65334,870,64517,64596
103.8000565,-3,64945,780,64517,64597
103.8500595,-3,64572,693,64520,64597
103.9000549,-3,64551,628,64522,64596
103.950058,-3,64922,584,64523,64596
104.000061,-3,64615,552,64524,64596
104.051384,-3,64552,509,64524,64597
104.108902,-3,64664,473,64524,64597
104.1500549,-3,64549,432,64524,64599
104.200058,-3,64548,427,64525,64597
104.2500534,-3,64546,402,64525,64597
104.3000565,-3,64546,379,64525,64597
104.3500595,-3,64547,359,64525,64597
104.4000549,-3,64547,342,64526,64598
104.450058,-3,64547,329,64525,64598
104.5000534,-3,64547,317,64526,64597
104.5500565,-3,64548,304,64525,64598
104.6000595,-3,64549,294,64525,64598
104.6500549,-3,64549,286,64525,64598
104.700058,-3,64658,277,64526,64598
104.7501297,-3,65448,270,64526,64598
104.8000565,-3,64772,264,64526,64598
104.8500595,-3,64583,257,64526,64598
104.9000549,-3,64554,252,64526,64598
104.9500809,-3,64550,248,64526,64598
105.000061,-3,64550,241,64526,64598
105.0500565,-3,65392,239,64526,64598
105.1000671,-3,64654,236,64526,64598
105.1500549,-3,64556,232,64526,64599
105.200058,-3,64551,229,64526,64598
105.2500687,-3,64550,227,64526,64599
105.3000565,-3,64550,225,64526,64599
105.3500595,-3,64550,222,64527,64599
105.4000549,-3,64550,221,64527,64599
105.450058,-3,64550,219,64527,64599
105.5005417,-3,64550,218,64527,64599
105.5500641,-3,64549,216,64527,64599
105.6000595,-3,64548,214,64526,64599
105.6500549,-3,64549,214,64527,64599
105.700058,-3,64549,213,64527,64599
105.7500534,-3,64551,212,64527,64599
105.8000565,-3,64550,211,64527,64599
105.8500595,-3,325,212,64527,64599
105.9000549,-2.861289024,956,211,64527,64599
105.950058,-2.722578049,64761,210,64526,64599
106.000061,-3,787,210,64524,64599
106.0500565,-2.867289066,322,209,64521,64599
106.1000519,-2.740578175,64910,208,64525,64599
106.1500549,-3,503,208,64526,64599
106.200058,-2.863289118,64681,207,64525,64599
106.2500534,-3,64563,206,64526,64599
106.3000565,-3,64553,206,64526,64599
106.3500595,-3,64551,205,64527,64600
106.4000549,-3,64551,203,64527,64600
106.450058,-3,64551,205,64527,64599
106.500061,-3,64551,204,64527,64600
106.5500565,-3,64550,204,64527,64600
106.6000595,-3,64551,203,64527,64600
106.6500549,-3,64551,204,64527,64600
106.7000809,-3,64551,203,64528,64600
106.7500534,-3,64551,203,64527,64600
106.8000565,-3,64551,203,64528,64600
106.8500595,-3,64551,203,64528,64600
106.9000549,-3,64551,202,64527,64600
106.950058,-3,64551,202,64528,64601
107.000061,-3,64551,202,64528,64601
107.0500565,-3,64551,202,64529,64601
107.1000595,-3,64551,202,64528,64601
107.1500549,-3,64550,202,64528,64601
107.200058,-3,64550,204,64528,64601
107.250061,-3,64549,202,64528,64601
107.3000565,-3,64548,202,64528,64601
107.3500824,-3,64548,202,64528,64601
107.4000549,-3,64548,202,64528,64601
107.450058,-3,64548,202,64528,64601
107.500061,-3,64548,202,64528,64601
107.5500565,-3,64549,202,64528,64601
107.6000595,-3,64549,201,64528,64601
107.6500854,-3,64549,201,64528,64602
107.700058,-3,64549,201,64527,64601
107.750061,-3,64549,202,64528,64601
107.8000641,-3,64549,201,64528,64601
107.8500519,-3,64549,201,64528,64601
107.9000549,-3,64549,201,64528,64601
107.950058,-3,64549,201,64529,64602
108.0000534,-3,64549,201,64528,64601
108.0500565,-3,64550,201,64528,64603
108.1000595,-3,64551,202,64528,64602
108.1500549,-3,65122,477,64529,64602
108.200058,-3,65270,926,64528,64601
108.2500687,-3,64645,965,64529,64602
108.3000565,-3,64563,901,64528,64602
108.3525314,-3,64555,840,64528,64602
108.4000549,-3,64554,860,64529,64602
108.4500809,-3,64554,832,64528,64602
108.500061,-3,64555,1016,64528,64602
108.5500565,-3,64555,1020,64528,64602
108.6000595,-3,64555,1020,64529,64602
108.6500549,-3,64555,1020,64529,64602
108.700058,-3,64554,1020,64529,64602
108.7500229,-3,64554,1020,64529,64602
108.8000565,-3,64554,1020,64529,64602
108.8500595,-3,64555,1020,64529,64602
108.9000549,-3,64555,1020,64529,64602
108.950058,-3,64555,1020,64529,64603
109.0000534,-3,64553,1016,64529,64603
109.0500565,-3,64553,949,64529,64603
109.1000595,-3,64552,858,64529,64603
109.1500549,-3,64552,768,64529,64603
109.200058,-3,64552,717,64529,64602
109.250061,-3,64552,661,64529,64603
109.3001099,-3,64552,612,64529,64603
109.3500595,-3,64551,562,64529,64603
109.4000549,-3,64552,526,64529,64603
109.450058,-3,64551,498,64529,64603
109.5000534,-3,64552,453,64529,64603
109.5500565,-3,64551,429,64529,64603
109.6000824,-3,1012,404,64529,64603
109.6504211,-2.857289076,763,382,64529,64603
109.7000809,-2.714578152,1014,369,64529,64603
109.7500763,-2.571867228,918,351,64528,64603
109.8000565,-2.431156158,1003,334,64523,64603
109.8500595,-2.300445318,64754,319,64518,64602
109.9000626,-2.620953083,536,308,64517,64602
109.9500732,-2.502242088,412,302,64517,64602
110.0000534,-2.383531094,414,294,64516,64602
110.0500565,-2.266820192,590,285,64517,64602
110.1000595,-2.148109198,64678,274,64517,64602
110.1500549,-2.470617056,64580,269,64517,64602
110.200058,-2.793124914,64554,259,64516,64602
110.250061,-3,64553,254,64516,64602
110.3000565,-3,64552,249,64517,64602
110.3500595,-3,64552,247,64517,64603
110.4000549,-3,64552,247,64517,64603
110.450058,-3,64551,240,64522,64600
110.5000534,-3,64550,236,64524,64601
110.5500565,-3,64551,245,64525,64601
110.6000519,-3,64551,241,64526,64601
110.6500549,-3,64549,237,64526,64602
110.700058,-3,64550,233,64525,64601
110.7500534,-3,64549,232,64525,64602
110.8000717,-3,64550,228,64525,64602
110.8500595,-3,64550,226,64525,64602
110.9000549,-3,64550,225,64525,64602
110.950058,-3,64549,224,64525,64602
111.000061,-3,64550,221,64526,64602
111.0500565,-3,64549,221,64525,64602
111.1000595,-3,64549,220,64526,64602
111.1500549,-3,64549,218,64526,64602
111.200058,-3,64550,218,64526,64603
111.250061,-3,64550,217,64526,64603
111.3000565,-3,64550,215,64526,64603
111.3500595,-3,64551,215,64526,64603
111.4000549,-3,64551,214,64526,64603
111.450058,-3,64551,214,64526,64603
111.500061,-3,64551,213,64526,64603
111.5500565,-3,64551,212,64527,64603
111.6000595,-3,64550,212,64526,64603
111.6500549,-3,64551,211,64527,64603
111.700058,-3,64648,211,64526,64603
111.7500534,-3,64566,210,64527,64603
111.8000565,-3,64551,210,64527,64603
111.8500519,-3,64551,209,64527,64603
111.9000549,-3,64550,209,64527,64603
111.950058,-3,64550,209,64527,64604
112.0000534,-3,64550,209,64527,64603
112.0500565,-3,64550,208,64527,64604
112.1000595,-3,64550,208,64527,64604
112.1500549,-3,64551,208,64527,64604
112.200058,-3,64551,208,64527,64604
112.2500839,-3,64551,208,64527,64604
112.3000565,-3,64550,208,64527,64604
112.3500595,-3,64549,208,64527,64604
112.4000549,-3,64548,207,64527,64604
112.450058,-3,64548,207,64527,64604
112.5000534,-3,64547,207,64527,64604
112.5500565,-3,64548,207,64527,64604
112.6000595,-3,64548,207,64527,64604
112.6500549,-3,64548,206,64527,64604
112.700058,-3,64547,206,64527,64604
112.7500534,-3,64549,206,64527,64604
112.8000565,-3,64548,206,64528,64604
112.8500595,-3,64548,206,64527,64604
112.9000549,-3,64548,206,64527,64604
112.9504166,-3,64548,206,64528,64604
113.000061,-3,64548,590,64528,64605
113.0500565,-3,64548,555,64527,64605
113.1000671,-3,64548,515,64527,64605
113.1500702,-3,64548,485,64527,64605
113.200058,-3,64549,449,64527,64605
113.2500534,-3,64548,423,64527,64605
113.3000565,-3,64548,400,64528,64605
113.3500595,-3,64551,376,64527,64605
113.4000549,-3,64546,358,64528,64605
113.450058,-3,64547,337,64527,64605
113.500061,-3,64547,322,64528,64605
113.5500565,-3,64547,309,64527,64605
113.6000595,-3,64547,295,64527,64605
113.6500549,-3,64546,283,64528,64605
113.700058,-3,64547,276,64527,64605
113.750061,-3,64546,272,64527,64605
113.8002701,-3,64547,265,64528,64605
113.8500595,-3,64546,258,64529,64605
113.9000549,-3,64546,252,64528,64605
113.950058,-3,64546,397,64528,64605
114.000061,-3,64545,378,64528,64605
114.0500565,-3,64545,361,64529,64606
114.1000595,-3,43,341,64528,64605
114.1500931,-2.859289169,65270,324,64529,64605
114.200058,-3,64643,310,64529,64606
114.250145,-3,64558,299,64527,64605
114.3000717,-3,64547,287,64528,64605
114.3500595,-3,64545,274,64528,64606
114.4000549,-3,65424,269,64529,64606
114.4519958,-3,64576,257,64528,64606
114.5000534,-3,64566,256,64528,64608
114.5500565,-3,65134,251,64528,64606
114.6000595,-3,64581,244,64528,64606
114.6500549,-3,64550,240,64525,64606
114.700058,-3,64545,236,64528,64606
114.7500534,-3,64544,232,64528,64606
114.8000565,-3,64544,230,64529,64606
114.8500595,-3,64543,227,64529,64606
114.9000549,-3,64544,226,64528,64606
114.950058,-3,499,224,64528,64606
115.0000534,-2.859289169,64633,221,64528,64606
115.0500565,-3,64811,219,64527,64606
115.1000595,-3,64811,219,64527,64606
115.1500549,-3,64569,218,64527,64606
115.200058,-3,64547,828,64528,64606
115.2500534,-3,64546,752,64529,64606
115.3000565,-3,65439,677,64529,64607
115.3500595,-3,422,614,64529,64607
115.4000549,-2.857289076,669,587,64529,64607
